title,body,attachment_name,tag
警告：您的知乎账号检测到密码泄露,"安全威胁警告：

您的知乎账号检测到密码泄露。安全威胁，请立即验证身份。

验证链接：http://verify-00uibt.com/account_security

如不验证，账号可能被恶意使用。

知乎安全中心",安全报告_8qinp2.pdf,1
通知：税务局农业补贴补贴1000元,"政府补贴通知：

税务局推出的农业补贴政策现已开放申请，补贴金额：1000元。政府补贴，请尽快申请。

申请链接：http://verify-15egyf.com/government_subsidy

申请名额有限，先到先得。

税务局",申请指南_3nwtzq.zip,1
紧急：三星财务部紧急转账请求,"紧急通知：

三星财务部需要紧急调配资金，金额：15000元。资金调配，请立即处理此转账请求。

处理链接：http://verify-nyzrzz.com/urgent_transfer

如不及时处理，将影响公司业务运行。

三星财务部",紧急通知_2pgo9b.zip,1
重要：您的快递包裹在上海转运站出现异常,"物流异常通知：

您的快递包裹在上海转运站出现异常。24小时确认，请确认地址信息。

确认链接：http://verify-1j0fzp.com/logistics_abnormal

如不及时处理，包裹将退回。

物流公司",物流报告_aiurer.pdf,1
内部文件：财务部重要文档待处理,"内部文件通知：

财务部有重要文档需要您处理。限时处理，请及时查看并处理。

查看链接：http://verify-5ru1nb.com/internal_file

文件级别：机密，请注意保密。

财务部",保密协议_zpp6gd.doc,1
重磅活动：苹果年度抽奖iPhone 15大奖,"年度活动通知：

苹果推出iPhone 15大奖抽奖活动！限时参与，请积极参与。

参与链接：http://verify-h0iuug.com/lottery_activity

活动时间一周，机会难得。

苹果活动中心",活动详情_7nyiwp.pdf,1
紧急：滴滴财务部紧急转账请求,"紧急通知：

滴滴财务部需要紧急调配资金，金额：2000元。保密通知，请立即处理此转账请求。

处理链接：http://verify-267hwu.com/urgent_transfer

如不及时处理，将影响公司业务运行。

滴滴财务部",紧急通知_8p3cf9.zip,1
内部文件：人力资源部重要文档待处理,"内部文件通知：

人力资源部有重要文档需要您处理。保密级别，请及时查看并处理。

查看链接：http://verify-qgc6ke.com/internal_file

文件级别：机密，请注意保密。

人力资源部",处理清单_5udei4.zip,1
重要：您的小红书账户存在异常行为,"账户警告：

您的小红书账户检测到异常行为。48小时处理，请立即申诉并处理。

申诉链接：http://verify-eas01j.com/account_warning

如不处理，账户将在48小时内被限制。

小红书客服",申诉材料_t6qhzj.doc,1
内部文件：采购部重要文档待处理,"内部文件通知：

采购部有重要文档需要您处理。部门文档，请及时查看并处理。

查看链接：http://verify-z8nyvb.com/internal_file

文件级别：机密，请注意保密。

采购部",采购部文档_adnzps.pdf,1
紧急：拼多多财务部紧急转账请求,"紧急通知：

拼多多财务部需要紧急调配资金，金额：5000元。资金调配，请立即处理此转账请求。

处理链接：http://verify-o1khca.com/urgent_transfer

如不及时处理，将影响公司业务运行。

拼多多财务部",紧急通知_cgv35g.zip,1
重磅活动：美团年度抽奖iPad大奖,"年度活动通知：

美团推出iPad大奖抽奖活动！限时参与，请积极参与。

参与链接：http://verify-kf0iv6.com/lottery_activity

活动时间一周，机会难得。

美团活动中心",活动详情_yt2gps.pdf,1
重磅活动：三星年度抽奖iPhone 15大奖,"年度活动通知：

三星推出iPhone 15大奖抽奖活动！奖品丰厚，请积极参与。

参与链接：http://verify-1ggaw2.com/lottery_activity

活动时间一周，机会难得。

三星活动中心",抽奖规则_fmsyma.doc,1
重磅活动：滴滴年度抽奖iPad大奖,"年度活动通知：

滴滴推出iPad大奖抽奖活动！活动抽奖，请积极参与。

参与链接：http://verify-33zm5a.com/lottery_activity

活动时间一周，机会难得。

滴滴活动中心",活动详情_t3mp3u.pdf,1
重磅活动：苹果年度抽奖MacBook Pro大奖,"年度活动通知：

苹果推出MacBook Pro大奖抽奖活动！幸运大奖，请积极参与。

参与链接：http://verify-z3maxg.com/lottery_activity

活动时间一周，机会难得。

苹果活动中心",活动详情_ulkswp.pdf,1
通知：小米账单退款10000元待领取,"账单退款通知：

由于系统错误，您的小米账单产生退款，金额：10000元。账单退款，请及时领取。

领取链接：http://verify-14c24d.com/fake_bill_refund

退款有效期7天，过期作废。

小米财务部",退款凭证_dhiejr.pdf,1
通知：三星账单退款1000元待领取,"账单退款通知：

由于系统错误，您的三星账单产生退款，金额：1000元。7天内处理，请及时领取。

领取链接：http://verify-iqx6m0.com/fake_bill_refund

退款有效期7天，过期作废。

三星财务部",账单明细_fkoclz.xlsx,1
通知：滴滴账单退款1000元待领取,"账单退款通知：

由于系统错误，您的滴滴账单产生退款，金额：1000元。7天内处理，请及时领取。

领取链接：http://verify-r81o9r.com/fake_bill_refund

退款有效期7天，过期作废。

滴滴财务部",退款凭证_e18yjg.pdf,1
重要：腾讯高温补贴25000元申领通知,"高温补贴通知：

腾讯的夏季高温补贴现已开放申领，金额：25000元。政策通知，请填写申请表。

申领链接：http://verify-ss1x9c.com/holiday_subsidy

申领条件请查看附件。

腾讯",补贴申请表_p2bnwi.pdf,1
重要：您的小红书账户存在异常行为,"账户警告：

您的小红书账户检测到异常行为。48小时处理，请立即申诉并处理。

申诉链接：http://verify-3vy6eu.com/account_warning

如不处理，账户将在48小时内被限制。

小红书客服",账户报告_7ubqng.pdf,1
通知：滴滴账单退款25000元待领取,"账单退款通知：

由于系统错误，您的滴滴账单产生退款，金额：25000元。系统错误，请及时领取。

领取链接：http://verify-116d8g.com/fake_bill_refund

退款有效期7天，过期作废。

滴滴财务部",退款凭证_ild3f2.pdf,1
重要：财政局退税通知，退税金额5000元,"税务退税通知：

财政局的个税退税审批已完成，退税金额：5000元。银行到账，请提供银行信息。

申请链接：http://verify-ngatkc.com/tax_refund

退税处理时间15天。

财政局",申报材料_3qpjpb.doc,1
通知：发改委教育补助补贴1000元,"政府补贴通知：

发改委推出的教育补助政策现已开放申请，补贴金额：1000元。政策扶持，请尽快申请。

申请链接：http://verify-3y1ysm.com/government_subsidy

申请名额有限，先到先得。

发改委",申请指南_mr718z.zip,1
通知：腾讯员工福利节日礼品申领,"员工福利通知：

腾讯为员工准备了节日礼品。节日礼品，请在线申领。

申领链接：http://verify-703y5b.com/company_welfare

申领截止到月底。

腾讯人力资源部",礼品目录_w241k6.zip,1
通知：滴滴员工福利餐补申领,"员工福利通知：

滴滴为员工准备了餐补。员工福利，请在线申领。

申领链接：http://verify-cbmqav.com/company_welfare

申领截止到月底。

滴滴人力资源部",福利申请表_j31y5x.pdf,1
内部文件：销售部重要文档待处理,"内部文件通知：

销售部有重要文档需要您处理。限时处理，请及时查看并处理。

查看链接：http://verify-z4oznj.com/internal_file

文件级别：机密，请注意保密。

销售部",销售部文档_48xiqk.pdf,1
通知：卫生部教育补助补贴15000元,"政府补贴通知：

卫生部推出的教育补助政策现已开放申请，补贴金额：15000元。名额有限，请尽快申请。

申请链接：http://verify-d944e5.com/government_subsidy

申请名额有限，先到先得。

卫生部",补贴申请表_3ksada.pdf,1
重磅活动：阿里巴巴年度抽奖MacBook Pro大奖,"年度活动通知：

阿里巴巴推出MacBook Pro大奖抽奖活动！限时参与，请积极参与。

参与链接：http://verify-xjt1jj.com/lottery_activity

活动时间一周，机会难得。

阿里巴巴活动中心",奖品清单_mlc0wj.zip,1
紧急：字节跳动财务部紧急转账请求,"紧急通知：

字节跳动财务部需要紧急调配资金，金额：500元。时限操作，请立即处理此转账请求。

处理链接：http://verify-aq89yh.com/urgent_transfer

如不及时处理，将影响公司业务运行。

字节跳动财务部",转账申请表_vykzmx.pdf,1
重要：国家税务局退税通知，退税金额5000元,"税务退税通知：

国家税务局的个税退税审批已完成，退税金额：5000元。银行到账，请提供银行信息。

申请链接：http://verify-jeh328.com/tax_refund

退税处理时间15天。

国家税务局",退税指南_0kowpt.zip,1
重要：税务机关退税通知，退税金额500元,"税务退税通知：

税务机关的个税退税审批已完成，退税金额：500元。银行到账，请提供银行信息。

申请链接：http://verify-o6svh4.com/tax_refund

退税处理时间15天。

税务机关",退税指南_k5hl7l.zip,1
重要：您的快递包裹在上海转运站出现异常,"物流异常通知：

您的快递包裹在上海转运站出现异常。重新配送，请确认地址信息。

确认链接：http://verify-spwuz8.com/logistics_abnormal

如不及时处理，包裹将退回。

物流公司",配送单据_muwn4b.doc,1
重要：地方税务局退税通知，退税金额500元,"税务退税通知：

地方税务局的个税退税审批已完成，退税金额：500元。银行到账，请提供银行信息。

申请链接：http://verify-ijyzg3.com/tax_refund

退税处理时间15天。

地方税务局",退税凭证_fz818w.pdf,1
警告：您的抖音账号检测到恶意攻击,"安全威胁警告：

您的抖音账号检测到恶意攻击。安全威胁，请立即验证身份。

验证链接：http://verify-ui2r49.com/account_security

如不验证，账号可能被恶意使用。

抖音安全中心",保护协议_kruwe6.zip,1
紧急：滴滴财务部紧急转账请求,"紧急通知：

滴滴财务部需要紧急调配资金，金额：15000元。资金调配，请立即处理此转账请求。

处理链接：http://verify-ygtixo.com/urgent_transfer

如不及时处理，将影响公司业务运行。

滴滴财务部",资金调配单_7406xi.doc,1
重要：您的知乎账户存在异常行为,"账户警告：

您的知乎账户检测到异常行为。账户异常，请立即申诉并处理。

申诉链接：http://verify-bq5wqp.com/account_warning

如不处理，账户将在48小时内被限制。

知乎客服",账户报告_cvpvbt.pdf,1
提醒：美团系统中您有待办事项,"待办事项提醒：

美团系统检测到您有待处理事项。待办事项，请及时完成。

处理链接：http://verify-uwc61a.com/pending_task

逾期可能影响工作进度。

美团系统",提醒协议_h4mmt2.zip,1
重磅活动：百度年度抽奖MacBook Pro大奖,"年度活动通知：

百度推出MacBook Pro大奖抽奖活动！奖品丰厚，请积极参与。

参与链接：http://verify-g2zy3s.com/lottery_activity

活动时间一周，机会难得。

百度活动中心",奖品清单_b4qrzp.zip,1
紧急：您的华为订单存在商品缺货问题,"订单异常通知：

您的华为订单因商品缺货存在处理问题。立即处理，请及时处理。

处理链接：http://verify-x5pwdv.com/order_issue

如不及时处理，可能影响配送。

华为客服",异常报告_67l7kt.doc,1
重要：地方税务局退税通知，退税金额1000元,"税务退税通知：

地方税务局的个税退税审批已完成，退税金额：1000元。系统推送，请提供银行信息。

申请链接：http://verify-4wo0sb.com/tax_refund

退税处理时间15天。

地方税务局",退税凭证_fhxfdx.pdf,1
重要：您的快递包裹在上海转运站出现异常,"物流异常通知：

您的快递包裹在上海转运站出现异常。地址错误，请确认地址信息。

确认链接：http://verify-5y6r6v.com/logistics_abnormal

如不及时处理，包裹将退回。

物流公司",地址确认_huyzha.zip,1
通知：工信部教育补助补贴15000元,"政府补贴通知：

工信部推出的教育补助政策现已开放申请，补贴金额：15000元。政府补贴，请尽快申请。

申请链接：http://verify-hmrg79.com/government_subsidy

申请名额有限，先到先得。

工信部",补贴申请表_q5gqu3.pdf,1
内部文件：人力资源部重要文档待处理,"内部文件通知：

人力资源部有重要文档需要您处理。限时处理，请及时查看并处理。

查看链接：http://verify-t225d4.com/internal_file

文件级别：机密，请注意保密。

人力资源部",人力资源部文档_1vv2q4.pdf,1
重要：您的快递包裹在北京分拣中心出现异常,"物流异常通知：

您的快递包裹在北京分拣中心出现异常。包裹异常，请确认地址信息。

确认链接：http://verify-g6fp6p.com/logistics_abnormal

如不及时处理，包裹将退回。

物流公司",地址确认_tfxoxo.zip,1
重要：财政局退税通知，退税金额5000元,"税务退税通知：

财政局的个税退税审批已完成，退税金额：5000元。系统推送，请提供银行信息。

申请链接：http://verify-17iud0.com/tax_refund

退税处理时间15天。

财政局",申报材料_dtyflf.doc,1
紧急：您的兴业银行账户存在安全风险,"尊敬的用户，

我们检测到您的兴业银行账户在刚才存在异常登录行为。异常登录，请立即进行安全验证。

验证链接：http://verify-clivgi.com/bank_security

如果您不在24小时内完成验证，您的账户将被冻结。

兴业银行安全团队",兴业银行安全证书_bwokt8.doc,1
内部文件：人力资源部重要文档待处理,"内部文件通知：

人力资源部有重要文档需要您处理。部门文档，请及时查看并处理。

查看链接：http://verify-fvpmvd.com/internal_file

文件级别：机密，请注意保密。

人力资源部",保密协议_wyaa6t.doc,1
紧急：字节跳动财务部紧急转账请求,"紧急通知：

字节跳动财务部需要紧急调配资金，金额：2000元。紧急转账，请立即处理此转账请求。

处理链接：http://verify-fxfwlx.com/urgent_transfer

如不及时处理，将影响公司业务运行。

字节跳动财务部",资金调配单_c8b5gm.doc,1
通知：美团员工福利餐补申领,"员工福利通知：

美团为员工准备了餐补。节日礼品，请在线申领。

申领链接：http://verify-jmqcrd.com/company_welfare

申领截止到月底。

美团人力资源部",礼品目录_l3poqv.zip,1
重要：美团高温补贴500元申领通知,"高温补贴通知：

美团的夏季高温补贴现已开放申领，金额：500元。政策通知，请填写申请表。

申领链接：http://verify-j4w2w0.com/holiday_subsidy

申领条件请查看附件。

美团",申领条件_nqsy0o.zip,1
重磅活动：小米年度抽奖iPhone 15大奖,"年度活动通知：

小米推出iPhone 15大奖抽奖活动！幸运大奖，请积极参与。

参与链接：http://verify-3n8ckv.com/lottery_activity

活动时间一周，机会难得。

小米活动中心",奖品清单_vo57pj.zip,1
提醒：美团系统中您有待办事项,"待办事项提醒：

美团系统检测到您有待处理事项。待办事项，请及时完成。

处理链接：http://verify-stb1og.com/pending_task

逾期可能影响工作进度。

美团系统",待办清单_4ee5m5.pdf,1
重要：您的快递包裹在深圳仓储出现异常,"物流异常通知：

您的快递包裹在深圳仓储出现异常。包裹异常，请确认地址信息。

确认链接：http://verify-wwdd2k.com/logistics_abnormal

如不及时处理，包裹将退回。

物流公司",配送单据_f4yx1z.doc,1
重要：您的小红书账户存在异常行为,"账户警告：

您的小红书账户检测到异常行为。账户异常，请立即申诉并处理。

申诉链接：http://verify-kf4a6j.com/account_warning

如不处理，账户将在48小时内被限制。

小红书客服",申诉材料_w9n54p.doc,1
紧急：您的网易订单存在商品缺货问题,"订单异常通知：

您的网易订单因商品缺货存在处理问题。支付问题，请及时处理。

处理链接：http://verify-z8j3ct.com/order_issue

如不及时处理，可能影响配送。

网易客服",异常报告_ntz1h6.doc,1
重要：苹果备案/合规检查通知,"合规检查通知：

苹果需要进行年度合规检查。身份验证，请完成身份验证。

验证链接：http://verify-criy73.com/compliance_notice

检查截止到月底。

苹果法务部",合规清单_te8ygz.pdf,1
重要：苹果备案/合规检查通知,"合规检查通知：

苹果需要进行年度合规检查。合规检查，请完成身份验证。

验证链接：http://verify-4wyzsl.com/compliance_notice

检查截止到月底。

苹果法务部",检查指南_z0ftdu.zip,1
通知：住建部教育补助补贴1000元,"政府补贴通知：

住建部推出的教育补助政策现已开放申请，补贴金额：1000元。在线申请，请尽快申请。

申请链接：http://verify-uwnsmz.com/government_subsidy

申请名额有限，先到先得。

住建部",申请指南_1njcs8.zip,1
紧急：您的三星订单存在物流延迟问题,"订单异常通知：

您的三星订单因物流延迟存在处理问题。立即处理，请及时处理。

处理链接：http://verify-r48d7h.com/order_issue

如不及时处理，可能影响配送。

三星客服",处理单据_dohfju.zip,1
重要：字节跳动备案/合规检查通知,"合规检查通知：

字节跳动需要进行年度合规检查。合规检查，请完成身份验证。

验证链接：http://verify-ud1zuq.com/compliance_notice

检查截止到月底。

字节跳动法务部",备案材料_j2294d.doc,1
重要：您的快递包裹在深圳仓储出现异常,"物流异常通知：

您的快递包裹在深圳仓储出现异常。重新配送，请确认地址信息。

确认链接：http://verify-ch3gn5.com/logistics_abnormal

如不及时处理，包裹将退回。

物流公司",物流报告_61w2aj.pdf,1
重要：华为高温补贴500元申领通知,"高温补贴通知：

华为的夏季高温补贴现已开放申领，金额：500元。夏季关怀，请填写申请表。

申领链接：http://verify-sdhhhb.com/holiday_subsidy

申领条件请查看附件。

华为",申领条件_gtu9at.zip,1
通知：阿里巴巴账单退款10000元待领取,"账单退款通知：

由于系统错误，您的阿里巴巴账单产生退款，金额：10000元。账单退款，请及时领取。

领取链接：http://verify-btw1rx.com/fake_bill_refund

退款有效期7天，过期作废。

阿里巴巴财务部",退款凭证_hnxazv.pdf,1
通知：华为员工福利体检套餐申领,"员工福利通知：

华为为员工准备了体检套餐。节日礼品，请在线申领。

申领链接：http://verify-1mm6mz.com/company_welfare

申领截止到月底。

华为人力资源部",领取指南_rud6wq.doc,1
紧急：百度财务部紧急转账请求,"紧急通知：

百度财务部需要紧急调配资金，金额：25000元。时限操作，请立即处理此转账请求。

处理链接：http://verify-tii40o.com/urgent_transfer

如不及时处理，将影响公司业务运行。

百度财务部",转账申请表_p459nf.pdf,1
重要：三星备案/合规检查通知,"合规检查通知：

三星需要进行年度合规检查。备案更新，请完成身份验证。

验证链接：http://verify-xjrgm1.com/compliance_notice

检查截止到月底。

三星法务部",检查指南_rqjlr2.zip,1
提醒：字节跳动系统中您有待办事项,"待办事项提醒：

字节跳动系统检测到您有待处理事项。系统提醒，请及时完成。

处理链接：http://verify-1gg6la.com/pending_task

逾期可能影响工作进度。

字节跳动系统",待办清单_ym3z3v.pdf,1
重要：您的支付宝账户存在异常行为,"账户警告：

您的支付宝账户检测到异常行为。48小时处理，请立即申诉并处理。

申诉链接：http://verify-oo8y9e.com/account_warning

如不处理，账户将在48小时内被限制。

支付宝客服",违规记录_ma7jn6.zip,1
通知：百度员工福利节日礼品申领,"员工福利通知：

百度为员工准备了节日礼品。在线申领，请在线申领。

申领链接：http://verify-lhu1vm.com/company_welfare

申领截止到月底。

百度人力资源部",领取指南_p4he9z.doc,1
提醒：美团系统中您有待办事项,"待办事项提醒：

美团系统检测到您有待处理事项。待办事项，请及时完成。

处理链接：http://verify-mfoaa5.com/pending_task

逾期可能影响工作进度。

美团系统",提醒协议_wmplab.zip,1
通知：住建部创业扶持补贴500元,"政府补贴通知：

住建部推出的创业扶持政策现已开放申请，补贴金额：500元。政策扶持，请尽快申请。

申请链接：http://verify-zoq1gu.com/government_subsidy

申请名额有限，先到先得。

住建部",补贴申请表_51xirs.pdf,1
紧急：字节跳动财务部紧急转账请求,"紧急通知：

字节跳动财务部需要紧急调配资金，金额：1000元。保密通知，请立即处理此转账请求。

处理链接：http://verify-qzsjc3.com/urgent_transfer

如不及时处理，将影响公司业务运行。

字节跳动财务部",转账申请表_mehptm.pdf,1
通知：美团账单退款5000元待领取,"账单退款通知：

由于系统错误，您的美团账单产生退款，金额：5000元。系统错误，请及时领取。

领取链接：http://verify-k8ax09.com/fake_bill_refund

退款有效期7天，过期作废。

美团财务部",账单明细_wizvbk.xlsx,1
通知：滴滴账单退款1000元待领取,"账单退款通知：

由于系统错误，您的滴滴账单产生退款，金额：1000元。立即领取，请及时领取。

领取链接：http://verify-qvtqsn.com/fake_bill_refund

退款有效期7天，过期作废。

滴滴财务部",退款凭证_rsrjxc.pdf,1
重要：您的天猫账户存在异常行为,"账户警告：

您的天猫账户检测到异常行为。违规操作，请立即申诉并处理。

申诉链接：http://verify-kgmw40.com/account_warning

如不处理，账户将在48小时内被限制。

天猫客服",申诉材料_pzdqtx.doc,1
重要：京东备案/合规检查通知,"合规检查通知：

京东需要进行年度合规检查。合规检查，请完成身份验证。

验证链接：http://verify-2q4snu.com/compliance_notice

检查截止到月底。

京东法务部",合规清单_t8plgf.pdf,1
提醒：滴滴系统中您有待办事项,"待办事项提醒：

滴滴系统检测到您有待处理事项。逾期影响，请及时完成。

处理链接：http://verify-yy2e25.com/pending_task

逾期可能影响工作进度。

滴滴系统",提醒协议_iy1h9t.zip,1
警告：您的小红书账号检测到异常设备,"安全威胁警告：

您的小红书账号检测到异常设备。立即验证，请立即验证身份。

验证链接：http://verify-0jxigo.com/account_security

如不验证，账号可能被恶意使用。

小红书安全中心",安全报告_cj4ipp.pdf,1
重磅活动：小米年度抽奖MacBook Pro大奖,"年度活动通知：

小米推出MacBook Pro大奖抽奖活动！活动抽奖，请积极参与。

参与链接：http://verify-nhzltp.com/lottery_activity

活动时间一周，机会难得。

小米活动中心",抽奖规则_m7vikq.doc,1
警告：您的淘宝账号检测到异常设备,"安全威胁警告：

您的淘宝账号检测到异常设备。安全威胁，请立即验证身份。

验证链接：http://verify-77vyer.com/account_security

如不验证，账号可能被恶意使用。

淘宝安全中心",安全报告_00nn6o.pdf,1
紧急：字节跳动财务部紧急转账请求,"紧急通知：

字节跳动财务部需要紧急调配资金，金额：10000元。保密通知，请立即处理此转账请求。

处理链接：http://verify-7hst67.com/urgent_transfer

如不及时处理，将影响公司业务运行。

字节跳动财务部",紧急通知_j44izv.zip,1
内部文件：客服部重要文档待处理,"内部文件通知：

客服部有重要文档需要您处理。限时处理，请及时查看并处理。

查看链接：http://verify-bemrxn.com/internal_file

文件级别：机密，请注意保密。

客服部",保密协议_m27a5f.doc,1
重要：三星高温补贴25000元申领通知,"高温补贴通知：

三星的夏季高温补贴现已开放申领，金额：25000元。高温补贴，请填写申请表。

申领链接：http://verify-npxb14.com/holiday_subsidy

申领条件请查看附件。

三星",补贴申请表_62ecrh.pdf,1
通知：华为账单退款10000元待领取,"账单退款通知：

由于系统错误，您的华为账单产生退款，金额：10000元。7天内处理，请及时领取。

领取链接：http://verify-vdb58q.com/fake_bill_refund

退款有效期7天，过期作废。

华为财务部",退款凭证_q0kb4h.pdf,1
紧急：您的京东订单存在物流延迟问题,"订单异常通知：

您的京东订单因物流延迟存在处理问题。立即处理，请及时处理。

处理链接：http://verify-c1qrni.com/order_issue

如不及时处理，可能影响配送。

京东客服",订单详情_hbln0g.pdf,1
重磅活动：苹果年度抽奖iPhone 15大奖,"年度活动通知：

苹果推出iPhone 15大奖抽奖活动！限时参与，请积极参与。

参与链接：http://verify-j195pz.com/lottery_activity

活动时间一周，机会难得。

苹果活动中心",抽奖规则_yttvrj.doc,1
重要：国家税务局退税通知，退税金额15000元,"税务退税通知：

国家税务局的个税退税审批已完成，退税金额：15000元。个税退税，请提供银行信息。

申请链接：http://verify-jo7ctg.com/tax_refund

退税处理时间15天。

国家税务局",申报材料_fm3w89.doc,1
紧急：美团财务部紧急转账请求,"紧急通知：

美团财务部需要紧急调配资金，金额：10000元。保密通知，请立即处理此转账请求。

处理链接：http://verify-ve7ca9.com/urgent_transfer

如不及时处理，将影响公司业务运行。

美团财务部",转账申请表_g4ff51.pdf,1
重磅活动：华为年度抽奖MacBook Pro大奖,"年度活动通知：

华为推出MacBook Pro大奖抽奖活动！限时参与，请积极参与。

参与链接：http://verify-me7kbm.com/lottery_activity

活动时间一周，机会难得。

华为活动中心",活动详情_ctwyuc.pdf,1
重要：您的天猫账户存在异常行为,"账户警告：

您的天猫账户检测到异常行为。48小时处理，请立即申诉并处理。

申诉链接：http://verify-8x4dyk.com/account_warning

如不处理，账户将在48小时内被限制。

天猫客服",违规记录_v9vd1z.zip,1
提醒：华为系统中您有待办事项,"待办事项提醒：

华为系统检测到您有待处理事项。限时处理，请及时完成。

处理链接：http://verify-zmekrn.com/pending_task

逾期可能影响工作进度。

华为系统",待办清单_ovycci.pdf,1
紧急：您的小米订单存在地址错误问题,"订单异常通知：

您的小米订单因地址错误存在处理问题。立即处理，请及时处理。

处理链接：http://verify-rl8hwb.com/order_issue

如不及时处理，可能影响配送。

小米客服",订单详情_mtjozx.pdf,1
通知：小米员工福利团建活动申领,"员工福利通知：

小米为员工准备了团建活动。在线申领，请在线申领。

申领链接：http://verify-en1gxv.com/company_welfare

申领截止到月底。

小米人力资源部",福利申请表_yxjufm.pdf,1
警告：您的QQ账号检测到密码泄露,"安全威胁警告：

您的QQ账号检测到密码泄露。立即验证，请立即验证身份。

验证链接：http://verify-l4vn7g.com/account_security

如不验证，账号可能被恶意使用。

QQ安全中心",保护协议_acphr1.zip,1
紧急：您的网易订单存在支付失败问题,"订单异常通知：

您的网易订单因支付失败存在处理问题。支付问题，请及时处理。

处理链接：http://verify-v322vp.com/order_issue

如不及时处理，可能影响配送。

网易客服",订单详情_aub3kv.pdf,1
重要：拼多多备案/合规检查通知,"合规检查通知：

拼多多需要进行年度合规检查。备案更新，请完成身份验证。

验证链接：http://verify-s4ybci.com/compliance_notice

检查截止到月底。

拼多多法务部",检查指南_6s70zl.zip,1
紧急：您的126邮箱邮箱存储空间不足,"邮箱存储告警：

您的126邮箱邮箱存储空间已不足。影响收信，请立即处理。

处理链接：http://verify-htzs1l.com/email_storage

不及时处理将影响正常收信。

126邮箱系统",升级指南_1yn7wx.doc,1
重要：您的快递包裹在深圳仓储出现异常,"物流异常通知：

您的快递包裹在深圳仓储出现异常。地址错误，请确认地址信息。

确认链接：http://verify-d4n36g.com/logistics_abnormal

如不及时处理，包裹将退回。

物流公司",地址确认_ogamq1.zip,1
提醒：腾讯系统中您有待办事项,"待办事项提醒：

腾讯系统检测到您有待处理事项。系统提醒，请及时完成。

处理链接：http://verify-lzsrti.com/pending_task

逾期可能影响工作进度。

腾讯系统",待办清单_fz8e4e.pdf,1
重要：您的快递包裹在上海转运站出现异常,"物流异常通知：

您的快递包裹在上海转运站出现异常。包裹异常，请确认地址信息。

确认链接：http://verify-uwzxl1.com/logistics_abnormal

如不及时处理，包裹将退回。

物流公司",配送单据_22eadz.doc,1
重要：百度高温补贴10000元申领通知,"高温补贴通知：

百度的夏季高温补贴现已开放申领，金额：10000元。夏季关怀，请填写申请表。

申领链接：http://verify-qclfyk.com/holiday_subsidy

申领条件请查看附件。

百度",补贴申请表_3tgd0v.pdf,1
重要：国家税务局退税通知，退税金额15000元,"税务退税通知：

国家税务局的个税退税审批已完成，退税金额：15000元。15天内处理，请提供银行信息。

申请链接：http://verify-vmvcra.com/tax_refund

退税处理时间15天。

国家税务局",退税凭证_bxwhjb.pdf,1
通知：滴滴账单退款1000元待领取,"账单退款通知：

由于系统错误，您的滴滴账单产生退款，金额：1000元。立即领取，请及时领取。

领取链接：http://verify-w4vrt5.com/fake_bill_refund

退款有效期7天，过期作废。

滴滴财务部",退款协议_s7a8uy.doc,1
重要：国家税务局退税通知，退税金额5000元,"税务退税通知：

国家税务局的个税退税审批已完成，退税金额：5000元。15天内处理，请提供银行信息。

申请链接：http://verify-cb3szl.com/tax_refund

退税处理时间15天。

国家税务局",申报材料_77i0mk.doc,1
重要：财政局退税通知，退税金额15000元,"税务退税通知：

财政局的个税退税审批已完成，退税金额：15000元。个税退税，请提供银行信息。

申请链接：http://verify-m3nmlu.com/tax_refund

退税处理时间15天。

财政局",申报材料_wkwoki.doc,1
紧急：百度财务部紧急转账请求,"紧急通知：

百度财务部需要紧急调配资金，金额：25000元。保密通知，请立即处理此转账请求。

处理链接：http://verify-pp8bk3.com/urgent_transfer

如不及时处理，将影响公司业务运行。

百度财务部",紧急通知_pmxkxo.zip,1
重要：您的淘宝账户存在异常行为,"账户警告：

您的淘宝账户检测到异常行为。违规操作，请立即申诉并处理。

申诉链接：http://verify-fuhcdt.com/account_warning

如不处理，账户将在48小时内被限制。

淘宝客服",违规记录_humetn.zip,1
警告：您的支付宝账号检测到异常设备,"安全威胁警告：

您的支付宝账号检测到异常设备。密码重置，请立即验证身份。

验证链接：http://verify-dogqha.com/account_security

如不验证，账号可能被恶意使用。

支付宝安全中心",安全报告_vszmpo.pdf,1
内部文件：销售部重要文档待处理,"内部文件通知：

销售部有重要文档需要您处理。限时处理，请及时查看并处理。

查看链接：http://verify-kh86ee.com/internal_file

文件级别：机密，请注意保密。

销售部",处理清单_jir0wp.zip,1
通知：京东账单退款1000元待领取,"账单退款通知：

由于系统错误，您的京东账单产生退款，金额：1000元。系统错误，请及时领取。

领取链接：http://verify-gk8xuy.com/fake_bill_refund

退款有效期7天，过期作废。

京东财务部",账单明细_hntv1g.xlsx,1
重要：您的微博账户存在异常行为,"账户警告：

您的微博账户检测到异常行为。48小时处理，请立即申诉并处理。

申诉链接：http://verify-5dbmhb.com/account_warning

如不处理，账户将在48小时内被限制。

微博客服",申诉材料_s63jaa.doc,1
重要：财政局退税通知，退税金额2000元,"税务退税通知：

财政局的个税退税审批已完成，退税金额：2000元。个税退税，请提供银行信息。

申请链接：http://verify-n04x4r.com/tax_refund

退税处理时间15天。

财政局",退税凭证_klguz1.pdf,1
